,GlobalId,Name,LongName,Description,ObjectType,IfcType,IsExternal,GrossPlannedArea,PubliclyAccessible,HandicapAccessible,Height,FinishCeilingHeight,GrossPerimeter,NetPerimeter,GrossFloorArea,NetFloorArea,GrossCeilingArea,NetCeilingArea,GrossVolume,NetVolume,age,persona,ownership,persona_encoded,ownership_encoded,LocationX,LocationY,LocationZ,category,key,type,type_encoded,orientation,orientation_encoded,in_out,in_out_encoded,inc_rad,sun_h,wind_exp,usability,usability_encoded,green_suitability,green_suitability_encoded,longest edge length,activity,activity_encoded,Tag,SolarRad,LoadBearing,Compartmentation,Length,Width,GrossFootprintArea,Perimeter,GrossArea,NetArea
1G56MTo6zBmgO7ksAnFu8$,1G56MTo6zBmgO7ksAnFu8$,LVL_1_1B_Wall_S105,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-5.85804,58.576096,5.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,9.00000000000001,9.00000000000001
029tNAEtX5xR1mKFuAiR3K,029tNAEtX5xR1mKFuAiR3K,LVL_1_1B_Roof_S105,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-2.85804,58.576096,5.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,9.00000000000002,9.00000000000002
0xOFgsut96YBW0g4wu5zhU,0xOFgsut96YBW0g4wu5zhU,LVL_1_1B_Wall_S105,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899999999999834,0.0,0.0,N/A,N/A,0.0,0.0,-5.85854,60.026096,4.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.100000000000001,0.299999999999991,0.0,0.0,0.0
1Gao7USqL6FQtj_jCNKtZ6,1Gao7USqL6FQtj_jCNKtZ6,LVL_1_1B_Wall_S105,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89999999999988,0.0,0.0,N/A,N/A,0.0,0.0,-2.85804,60.026096,4.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.100000000000001,0.300000000000001,0.0,0.0,0.0
1qlD7zmc5E9ucPQdfxTszd,1qlD7zmc5E9ucPQdfxTszd,LVL_1_1B_Wall_S105,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899999999999996,0.0,0.0,N/A,N/A,0.0,0.0,-5.85804,57.126096,4.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.100000000000001,0.300000000000005,0.0,0.0,0.0
26MIi1cqj3bu6E_j8S96io,26MIi1cqj3bu6E_j8S96io,LVL_1_1B_Wall_S105,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000079898708,0.0,0.0,N/A,N/A,0.0,0.0,-7.30804,58.576096,4.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.00000026632906,0.0999999999999996,0.300000026632905,0.0,0.0,0.0
3$Le4_zvLCUONNfB8AAqsL,3$Le4_zvLCUONNfB8AAqsL,LVL 1_1B_Door_S105,N/A,N/A,N/A,IfcDoor,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-6.85829,58.576096,4.0,IfcDoor,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
0$pCVj111A_vHfytUWEzGJ,0$pCVj111A_vHfytUWEzGJ,LVL_1_1B_Wall_S106,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899999999999949,0.0,0.0,N/A,N/A,0.0,0.0,-2.85804,72.026096,4.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.0999999999999943,0.299999999999983,0.0,0.0,0.0
3PXzClVun4ueWagv7NaM81,3PXzClVun4ueWagv7NaM81,LVL 1_1B_Window_S106,N/A,N/A,N/A,IfcWindow,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-2.35804,72.076096,4.75,IfcWindow,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
2a6aJCz3v3VfeeoSop1xQ1,2a6aJCz3v3VfeeoSop1xQ1,LVL_1_1B_Wall_S106,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900149968900756,0.0,0.0,N/A,N/A,0.0,0.0,-1.40804,70.575846,4.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.90015,True,True,3.00049989633585,0.1,0.300049989633584,0.0,0.0,0.0
2bA_o$k3HEeQ8bU_GUtbnX,2bA_o$k3HEeQ8bU_GUtbnX,LVL 1_1B_Window_S106,N/A,N/A,N/A,IfcWindow,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-0.85804,70.576096,4.75,IfcWindow,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
29Tak60PDEPuRmwTS3YYEF,29Tak60PDEPuRmwTS3YYEF,LVL_1_1B_FLoor_S106,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-5.85804,70.575596,2.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,9.0,9.0
1dLU2DgWv9LBdRZWlanNyC,1dLU2DgWv9LBdRZWlanNyC,LVL_1_1B_FLoor_S106,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-2.85804,70.575596,2.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,9.0,9.0
3DYq$E$jf3HgNxGDDufAEa,3DYq$E$jf3HgNxGDDufAEa,LVL_1_1B_Wall_S106,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-5.85804,70.576096,5.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,9.0,9.0
24YlXcPGPCfRcqftdZjkMG,24YlXcPGPCfRcqftdZjkMG,LVL_1_1B_Roof_S106,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-2.85804,70.576096,5.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,9.0,9.0
1jyJVeL9v0EwsgY3Macwu6,1jyJVeL9v0EwsgY3Macwu6,LVL_1_1B_Wall_S106,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899999999999991,0.0,0.0,N/A,N/A,0.0,0.0,-5.85854,72.026096,4.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.0999999999999943,0.29999999999996,0.0,0.0,0.0
1dYCPgWdvD_ht1hMxHG3Va,1dYCPgWdvD_ht1hMxHG3Va,LVL_1_1B_Wall_S106,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000000000067,0.0,0.0,N/A,N/A,0.0,0.0,-5.85804,69.126096,4.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.0999999999999943,0.300000000000006,0.0,0.0,0.0
1DgmS5w4TATvf5AZn8vsQs,1DgmS5w4TATvf5AZn8vsQs,LVL_1_1B_Wall_S106,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899999999999966,0.0,0.0,N/A,N/A,0.0,0.0,-2.85804,69.125596,4.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.0999999999999943,0.29999999999996,0.0,0.0,0.0
0aZpNNqt95t9yO4VoYF$EU,0aZpNNqt95t9yO4VoYF$EU,LVL_1_1B_Wall_S106,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000079898716,0.0,0.0,N/A,N/A,0.0,0.0,-7.30804,70.576096,4.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.00000026632907,0.0999999999999996,0.300000026632907,0.0,0.0,0.0
2ivxOWGZD2uQm8eNZ3$OaK,2ivxOWGZD2uQm8eNZ3$OaK,LVL 1_1B_Door_S106,N/A,N/A,N/A,IfcDoor,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-6.85829,70.576096,4.0,IfcDoor,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
21XG5v5WPCpxfcR3mkdw$p,21XG5v5WPCpxfcR3mkdw$p,LVL_1_1B_FLoor_S107,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-11.85804,67.576596,2.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,9.0,9.0
3t80ejUf5AHQ74fiqZ21Uj,3t80ejUf5AHQ74fiqZ21Uj,LVL_1_1B_FLoor_S107,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-14.85804,67.576596,2.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,9.00000000000001,9.00000000000001
1Xn0px52D0kuAWHcjxRcRt,1Xn0px52D0kuAWHcjxRcRt,LVL_1_1B_Wall_S107,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-11.85804,67.576096,5.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,9.0,9.0
1Gub8o$JD9jgSyLkJkEceI,1Gub8o$JD9jgSyLkJkEceI,LVL_1_1B_Roof_S107,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-14.85804,67.576096,5.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,8.99999999999999,8.99999999999999
3MaGGfFSP8JRkxsnE6vJVj,3MaGGfFSP8JRkxsnE6vJVj,LVL_1_1B_Wall_S107,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000000000088,0.0,0.0,N/A,N/A,0.0,0.0,-11.85754,66.126096,4.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.0999999999999943,0.300000000000006,0.0,0.0,0.0
2oX40yy5n0TfrHH8RJcaht,2oX40yy5n0TfrHH8RJcaht,LVL_1_1B_Wall_S107,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000000000058,0.0,0.0,N/A,N/A,0.0,0.0,-14.85804,66.126096,4.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.0999999999999943,0.300000000000011,0.0,0.0,0.0
18khf$qY17ffX0f__RCcpY,18khf$qY17ffX0f__RCcpY,LVL_1_1B_Wall_S107,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900149968900753,0.0,0.0,N/A,N/A,0.0,0.0,-16.30804,67.576346,4.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.90015,True,True,3.00049989633584,0.100000000000001,0.300049989633591,0.0,0.0,0.0
3pj55cBBn589hD_YUyowH5,3pj55cBBn589hD_YUyowH5,LVL_1_1B_Wall_S107,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899999999999803,0.0,0.0,N/A,N/A,0.0,0.0,-11.85804,69.026096,4.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.0999999999999943,0.29999999999996,0.0,0.0,0.0
2gfCiRJnr8WABoTu09JsIk,2gfCiRJnr8WABoTu09JsIk,LVL_1_1B_Wall_S107,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899999999999996,0.0,0.0,N/A,N/A,0.0,0.0,-14.85804,69.026596,4.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.0999999999999943,0.29999999999996,0.0,0.0,0.0
0zNWcWyDzCGBsstjYaSmb3,0zNWcWyDzCGBsstjYaSmb3,LVL_1_1B_Wall_S107,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000079898711,0.0,0.0,N/A,N/A,0.0,0.0,-10.40804,67.576096,4.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.00000026632908,0.0999999999999996,0.300000026632906,0.0,0.0,0.0
3jmyTcwCL5aesof9SVE7JK,3jmyTcwCL5aesof9SVE7JK,LVL 1_1B_Door_S107,N/A,N/A,N/A,IfcDoor,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-9.85779,67.576096,4.0,IfcDoor,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3a$ODhBV97tBMQyQqDs3nF,3a$ODhBV97tBMQyQqDs3nF,LVL_1_1B_Wall_S108,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900149968900787,0.0,0.0,N/A,N/A,0.0,0.0,-43.30804,61.576346,4.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.90015,True,True,3.00049989633584,0.100000000000001,0.300049989633597,0.0,0.0,0.0
2QQeBxZnLAiA$kUlea_Ik4,2QQeBxZnLAiA$kUlea_Ik4,LVL 1_1B_Window_S108,N/A,N/A,N/A,IfcWindow,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-42.85804,61.576096,4.75,IfcWindow,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3WCDiYW6v0ihUhBXQanbyq,3WCDiYW6v0ihUhBXQanbyq,LVL_1_1B_Wall_S108,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899999999999968,0.0,0.0,N/A,N/A,0.0,0.0,-41.85804,63.026596,4.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.100000000000001,0.300000000000004,0.0,0.0,0.0
2Xzv9yXfn82gpTV8PEcfwd,2Xzv9yXfn82gpTV8PEcfwd,LVL 1_1B_Window_S108,N/A,N/A,N/A,IfcWindow,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-41.35804,63.076596,4.75,IfcWindow,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
2r2KuJhDbAyATOcYucfduo,2r2KuJhDbAyATOcYucfduo,LVL_1_1B_FLoor_S108,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-38.85804,61.576596,2.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,9.0,9.0
0fdOHznpD0sfKOPCv_Fs3E,0fdOHznpD0sfKOPCv_Fs3E,LVL_1_1B_FLoor_S108,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-41.85804,61.576596,2.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,9.0,9.0
1XfgXxSxn6vf4Mk5crA1A6,1XfgXxSxn6vf4Mk5crA1A6,LVL_1_1B_Wall_S108,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-38.85804,61.576096,5.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,9.0,9.0
3jdqodH2b7wvIZZLgPF_sK,3jdqodH2b7wvIZZLgPF_sK,LVL_1_1B_Roof_S108,N/A,N/A,N/A,IfcSlab,False,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-41.85804,61.576096,5.95,IfcSlab,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,True,True,0.0,0.0,0.0,12.0,9.0,9.0
3nFIitDZ52_xiM0_xESpvK,3nFIitDZ52_xiM0_xESpvK,LVL_1_1B_Wall_S108,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899999999999958,0.0,0.0,N/A,N/A,0.0,0.0,-38.85754,60.126096,4.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.100000000000001,0.300000000000017,0.0,0.0,0.0
2kjQUPuDLDtBC4S3iLT70P,2kjQUPuDLDtBC4S3iLT70P,LVL_1_1B_Wall_S108,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000000000109,0.0,0.0,N/A,N/A,0.0,0.0,-41.85804,60.126096,4.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.100000000000001,0.300000000000012,0.0,0.0,0.0
3Ybp7eyiT93v2WuXtpN8q3,3Ybp7eyiT93v2WuXtpN8q3,LVL_1_1B_Wall_S108,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000000000081,0.0,0.0,N/A,N/A,0.0,0.0,-38.85804,63.026096,4.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.100000000000001,0.299999999999998,0.0,0.0,0.0
1JOrnp2Br0FObzU4FwXtj_,1JOrnp2Br0FObzU4FwXtj_,LVL_1_1B_Wall_S108,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000079898713,0.0,0.0,N/A,N/A,0.0,0.0,-37.40804,61.576096,4.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.00000026632906,0.100000000000001,0.300000026632901,0.0,0.0,0.0
0wNhmi3Bv1lwN$Uk6_0sjv,0wNhmi3Bv1lwN$Uk6_0sjv,LVL 1_1B_Door_S108,N/A,N/A,N/A,IfcDoor,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-36.85779,61.576096,4.0,IfcDoor,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
2v1r26zs511RigjNPkfowY,2v1r26zs511RigjNPkfowY,LVL_1_1B_Wall_S109,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900000000000015,0.0,0.0,N/A,N/A,0.0,0.0,-28.30804,76.576096,4.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.9,True,True,3.0,0.100000000000001,0.3,0.0,0.0,0.0
08anK34vj2S9rkM71OTVka,08anK34vj2S9rkM71OTVka,LVL 1_1B_Window_S109,N/A,N/A,N/A,IfcWindow,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-27.85804,76.576096,4.75,IfcWindow,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
0ntSe4vdz15fTYtOt1Vno4,0ntSe4vdz15fTYtOt1Vno4,LVL_1_1B_Wall_S109,N/A,N/A,N/A,IfcWall,True,0.0,N/A,N/A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900149968900644,0.0,0.0,N/A,N/A,0.0,0.0,-26.85779,78.026096,4.5,IfcWall,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.90015,True,True,3.00049989633585,0.0999999999999943,0.300049989633568,0.0,0.0,0.0
